product_url,product_name,product_sku,product_images,product_category,product_brand,product_rating,product_review_count,product_price,product_price_currency,product_reviews
https://www.etsy.com/listing/1550932239/240-digital-product-ideas-to-sell-on,240 Digital Product Ideas to Sell on Etsy: The Ultimate Guide to Creating and Selling Profitable Digital Products That Sell High Demand,1550932239,"['https://i.etsystatic.com/43083346/r/il/63e940/5265385959/il_fullxfull.5265385959_5tq0.jpg', 'https://i.etsystatic.com/43083346/r/il/e4eb47/5216949326/il_fullxfull.5216949326_4o3u.jpg', 'https://i.etsystatic.com/43083346/r/il/5c4fb0/5216949754/il_fullxfull.5216949754_lubm.jpg', 'https://i.etsystatic.com/43083346/r/il/22ab8c/5216949640/il_fullxfull.5216949640_6p2a.jpg', 'https://i.etsystatic.com/43083346/r/il/b206ef/5265162643/il_fullxfull.5265162643_s449.jpg', 'https://i.etsystatic.com/43083346/r/il/0a6221/5265162721/il_fullxfull.5265162721_94nx.jpg', 'https://i.etsystatic.com/43083346/r/il/1e3a82/5216949816/il_fullxfull.5216949816_rvv8.jpg', 'https://i.etsystatic.com/43083346/r/il/adb8a0/5216949514/il_fullxfull.5216949514_lslb.jpg']","Books, Movies & Music < Books < Guides & How Tos",MysticalArtNight,5.0,4,2.42,USD,[]
https://www.etsy.com/listing/480732789/custom-pet-portrait-personalized-gifts,Custom pet portrait personalized Gifts for mom from daughter Best selling items handmade by Tania Top selling items Most sold items,480732789,"['https://i.etsystatic.com/12268676/r/il/07b26f/1260593970/il_fullxfull.1260593970_t251.jpg', 'https://i.etsystatic.com/12268676/r/il/dd9388/1260593486/il_fullxfull.1260593486_1nka.jpg', 'https://i.etsystatic.com/12268676/r/il/81a19e/2442581645/il_fullxfull.2442581645_ikqg.jpg', 'https://i.etsystatic.com/12268676/r/il/151ad3/2394958118/il_fullxfull.2394958118_y3q6.jpg', 'https://i.etsystatic.com/12268676/r/il/a91349/2394958368/il_fullxfull.2394958368_656g.jpg', 'https://i.etsystatic.com/12268676/r/il/ecf173/1307832353/il_fullxfull.1307832353_e17f.jpg', 'https://i.etsystatic.com/12268676/r/il/9b3bf7/1450435009/il_fullxfull.1450435009_7vzb.jpg', 'https://i.etsystatic.com/12268676/r/il/df4744/1450437073/il_fullxfull.1450437073_7bgc.jpg', 'https://i.etsystatic.com/12268676/r/il/fb124e/1403167256/il_fullxfull.1403167256_4oi2.jpg', 'https://i.etsystatic.com/12268676/r/il/a1fa91/2442584943/il_fullxfull.2442584943_dsj6.jpg']",Pet Supplies < Urns & Memorials < Pet Portraits,PetPortraitDrawing,5.0,347,,USD,"[{'review_rating': 5, 'review_date_published': '2022-02-20', 'review_body': 'This was the best gift I could have bought for myself! It is even more incredible and beautiful than I expected! I framed it today and will hang it in a prominent spot in my house that I can see it everyday. It perfectly captures his spirit and I am so grateful! ★★★★★', 'review_author': 'Susie Stanley'}, {'review_rating': 5, 'review_date_published': '2021-12-12', 'review_body': 'Picture was beautiful, came on canvas. Perfect picture of Joey. We will treasure this painting off our service dog.  Thank you so much!', 'review_author': 'Joya'}, {'review_rating': 5, 'review_date_published': '2022-03-27', 'review_body': 'Fabulous seller, gorgeous picture of my dog, taken from a photo.\n\nThe seller was communicative, helpful and super speedy. Highly recommend.', 'review_author': 'Jane Plumb'}, {'review_rating': 5, 'review_date_published': '2017-12-25', 'review_body': 'Perfect! Love the final result!', 'review_author': 'jcarrejola'}]"
https://www.etsy.com/listing/1560411561/goodnight-poem-in-mint-nursery-prints,"Goodnight Poem in Mint, Nursery Prints, Best Selling Art, Gender Neutral Nursery, Popular Printables. DIGITAL DOWNLOAD",1560411561,"['https://i.etsystatic.com/6408804/r/il/bea284/5309729349/il_fullxfull.5309729349_lf5g.jpg', 'https://i.etsystatic.com/6408804/r/il/2b1a19/5261541048/il_fullxfull.5261541048_qtp4.jpg', 'https://i.etsystatic.com/6408804/r/il/74b54d/5261541058/il_fullxfull.5261541058_c7ix.jpg', 'https://i.etsystatic.com/6408804/r/il/3cbe49/5261541020/il_fullxfull.5261541020_clbc.jpg', 'https://i.etsystatic.com/6408804/r/il/c8c3d2/5309722923/il_fullxfull.5309722923_hxlv.jpg', 'https://i.etsystatic.com/6408804/r/il/1eb0f2/5252003556/il_fullxfull.5252003556_nagc.jpg', 'https://i.etsystatic.com/6408804/r/il/9b9f0e/5252003554/il_fullxfull.5252003554_je4a.jpg']",Art & Collectibles < Prints < Digital Prints,TinyArtClub,5.0,3,6.01,USD,[]
https://www.etsy.com/listing/1179883510/925-silver-ring-devil-ring-angel-brass,"925 silver ring, devil ring, angel brass ring, men&#39;s ring, niche ring, delicate pendant, best selling style ring, vintage handmade products",1179883510,"['https://i.etsystatic.com/27035606/r/il/ddebc3/3726099516/il_fullxfull.3726099516_pi3w.jpg', 'https://i.etsystatic.com/27035606/r/il/5b6675/3773685479/il_fullxfull.3773685479_dt6p.jpg', 'https://i.etsystatic.com/27035606/r/il/eb8e4a/3726099508/il_fullxfull.3726099508_fwbn.jpg', 'https://i.etsystatic.com/27035606/r/il/51cf14/3773685503/il_fullxfull.3773685503_pui9.jpg', 'https://i.etsystatic.com/27035606/r/il/9cdb56/3726099526/il_fullxfull.3726099526_4i0v.jpg', 'https://i.etsystatic.com/27035606/r/il/14187f/3726099532/il_fullxfull.3726099532_o2aw.jpg']",Jewelry < Rings < Statement Rings,Ghostspirit,4.8,228,,USD,"[{'review_rating': 5, 'review_date_published': '2022-11-25', 'review_body': 'Wooooow! Fits well, looks insane, brings respect\n 💯❤️', 'review_author': 'Szymon'}]"
https://www.etsy.com/listing/700190632/coffee-netflix-lovers-tshirts-best,Coffee Netflix Lovers Tshirts Best selling Items Funny quote Printed Shirts Weekend coffee & Netflix Birthday Anniversary graduation Gift,700190632,"['https://i.etsystatic.com/19806877/r/il/65b32d/2254695039/il_fullxfull.2254695039_a56o.jpg', 'https://i.etsystatic.com/19806877/r/il/0ad203/2254695065/il_fullxfull.2254695065_kc3c.jpg', 'https://i.etsystatic.com/19806877/r/il/88660b/2207094282/il_fullxfull.2207094282_6c6e.jpg', 'https://i.etsystatic.com/19806877/r/il/97c643/2254695107/il_fullxfull.2254695107_858o.jpg', 'https://i.etsystatic.com/19806877/r/il/dbdbd0/2207094308/il_fullxfull.2207094308_ipa2.jpg', 'https://i.etsystatic.com/19806877/r/il/90cd95/2254695155/il_fullxfull.2254695155_j0jm.jpg', 'https://i.etsystatic.com/19806877/r/il/12d8f7/2207094346/il_fullxfull.2207094346_s6kc.jpg', 'https://i.etsystatic.com/19806877/r/il/b0556e/2207094364/il_fullxfull.2207094364_h0ko.jpg', 'https://i.etsystatic.com/19806877/r/il/7c986e/2254695201/il_fullxfull.2254695201_jfuk.jpg', 'https://i.etsystatic.com/19806877/r/il/a30b56/2254695557/il_fullxfull.2254695557_ftaw.jpg']",Clothing < Gender-Neutral Adult Clothing < Tops & Tees < T-shirts,TindoraShop,5.0,173,,USD,[]
https://www.etsy.com/listing/901776261/handmade-ceramic-beads-unique-beads-best,"Handmade Ceramic Beads, Unique Beads Best Selling Items, Clay Jewelry Beads, Unusual Porcelain Beads, Decorative Oval Beads For Crafts",901776261,"['https://i.etsystatic.com/7178834/r/il/d2b74e/2981479653/il_fullxfull.2981479653_k1w2.jpg', 'https://i.etsystatic.com/7178834/r/il/796e4f/2697207901/il_fullxfull.2697207901_k0al.jpg', 'https://i.etsystatic.com/7178834/r/il/bad4da/2697208021/il_fullxfull.2697208021_361f.jpg', 'https://i.etsystatic.com/7178834/r/il/570ff2/2697208115/il_fullxfull.2697208115_7jmi.jpg', 'https://i.etsystatic.com/7178834/r/il/68f1be/2649542190/il_fullxfull.2649542190_3bv7.jpg', 'https://i.etsystatic.com/7178834/r/il/131ade/2649542194/il_fullxfull.2649542194_139e.jpg', 'https://i.etsystatic.com/7178834/r/il/50325e/2649542256/il_fullxfull.2649542256_7r97.jpg', 'https://i.etsystatic.com/7178834/r/il/659388/3640496193/il_fullxfull.3640496193_4c67.jpg']","Craft Supplies & Tools < Beads, Gems & Cabochons < Beads",CeramicaAnaRafael,4.9,392,46.81,USD,[]
https://www.etsy.com/listing/685509458/whipped-body-butter-top-selling-items,"Whipped Body Butter, Top Selling Items, Top Sellers 2023, Best Selling Items, Best Sellers 2022",685509458,"['https://i.etsystatic.com/17417983/r/il/3f263d/3410612208/il_fullxfull.3410612208_p19i.jpg', 'https://i.etsystatic.com/17417983/r/il/7720a7/3972188595/il_fullxfull.3972188595_jz9x.jpg', 'https://i.etsystatic.com/17417983/r/il/336e62/3410612252/il_fullxfull.3410612252_ahr2.jpg', 'https://i.etsystatic.com/17417983/r/il/6a6e93/3458282099/il_fullxfull.3458282099_bx61.jpg', 'https://i.etsystatic.com/17417983/r/il/e9aa4f/3410612282/il_fullxfull.3410612282_7bxb.jpg', 'https://i.etsystatic.com/17417983/r/il/ff8b02/3458282175/il_fullxfull.3458282175_6vbn.jpg', 'https://i.etsystatic.com/17417983/r/il/66edca/3458282179/il_fullxfull.3458282179_p10j.jpg', 'https://i.etsystatic.com/17417983/r/il/66107f/3458282253/il_fullxfull.3458282253_sylk.jpg', 'https://i.etsystatic.com/17417983/r/il/6b5d5c/1887801995/il_fullxfull.1887801995_cdal.jpg', 'https://i.etsystatic.com/17417983/r/il/32cfbc/1682742724/il_fullxfull.1682742724_ixq3.jpg']",Bath & Beauty < Spa & Relaxation < Spa Kits & Gifts,ExplicitEssentials,4.9,19793,,USD,"[{'review_rating': 5, 'review_date_published': '2021-04-25', 'review_body': 'This is such a fun shop! My friend was having a bit of a hard time and I wanted to cheer her up so I sent her the hot mess lotion.  I am obsessed with this shop and will be ordering some of the sassy items to put in my bags for my bridesmaids as their thank you gifts from me.  Keep being awesome!!!! This shop is just what I needed in my life for all my gift giving! Can a shop be your spirit animal?? Asking for a friend!.....it’s me I’m the friend!! 🤣', 'review_author': 'Joelle Didget'}, {'review_rating': 5, 'review_date_published': '2021-09-25', 'review_body': 'Oh. Em. Gee. Love, love, love. Got the Hot Mess Express in the vanilla fig scent. It smells sooo good, like a holiday dessert, and the texture of the body butter is so silky and smooth! Fast shipping, well packaged, and the extra touch of a hand written note in the package was really nice. Will definitely be purchasing from Explicit Essentials again!', 'review_author': 'Molly Fitzgerald'}, {'review_rating': 5, 'review_date_published': '2020-05-26', 'review_body': 'Smells wonderful and she loves it.', 'review_author': 'Justin Madsen'}, {'review_rating': 5, 'review_date_published': '2023-05-13', 'review_body': 'Smells amazing', 'review_author': 'Cat McCracken'}]"
https://www.etsy.com/listing/1558001481/pink-floral-bouquet-garden-journal,"Pink Floral Bouquet Garden Journal Hardcover Notebook, 5.75&quot;x8&quot; 150 Lined Pages, Best Selling Item Most Popular Item Trending Item Boho Chic",1558001481,"['https://i.etsystatic.com/8952192/r/il/e5f28d/5298238057/il_fullxfull.5298238057_e68x.jpg', 'https://i.etsystatic.com/8952192/r/il/6783d2/5298239033/il_fullxfull.5298239033_o5nm.jpg', 'https://i.etsystatic.com/8952192/r/il/5749e8/5250050256/il_fullxfull.5250050256_9cdx.jpg', 'https://i.etsystatic.com/8952192/r/il/033e08/5250050788/il_fullxfull.5250050788_b1c3.jpg', 'https://i.etsystatic.com/8952192/r/il/06b846/5298241319/il_fullxfull.5298241319_ihzf.jpg', 'https://i.etsystatic.com/8952192/r/il/4abf5e/5298242585/il_fullxfull.5298242585_c7p5.jpg']","Books, Movies & Music < Books < Blank Books < Journals & Notebooks",RoseyJohnny,5.0,3980,14.80,USD,[]
https://www.etsy.com/listing/1540409432/digital-products-digital-downloads-best,Digital Products Digital Downloads Best Sellers To Sell On Etsy With Master Resell Rights Included! Midjourney Prompts AI Prompts Etsy Shop,1540409432,['https://i.etsystatic.com/45843102/r/il/316575/5241294182/il_fullxfull.5241294182_cbdc.jpg'],"Books, Movies & Music < Books < Guides & How Tos",ArtiCraftAI,5.0,15,9.99,USD,[]
https://www.etsy.com/listing/1547442387/100-halloween-digital-product-ideas-sell,100 Halloween Digital Product Ideas Sell on Etsy Best Selling Items 2023 Digital Products Best Seller Digital Top Sellers Best Sellers,1547442387,"['https://i.etsystatic.com/45372588/r/il/14733d/5252764969/il_fullxfull.5252764969_pbeh.jpg', 'https://i.etsystatic.com/45372588/r/il/1fd60f/5302196261/il_fullxfull.5302196261_tpd7.jpg', 'https://i.etsystatic.com/45372588/r/il/d9142d/5254004664/il_fullxfull.5254004664_suyv.jpg', 'https://i.etsystatic.com/45372588/r/il/8ad461/5254004604/il_fullxfull.5254004604_j970.jpg', 'https://i.etsystatic.com/45372588/r/il/cbbe09/5254004598/il_fullxfull.5254004598_c41b.jpg']","Books, Movies & Music < Books < Guides & How Tos",Helply,5.0,13,3.17,USD,[]
https://www.etsy.com/listing/1456128125/pinterest-pin-minimalist-grey-templates,Pinterest Pin Minimalist Grey Templates  | Pin Mockup Canva Templates | Digital Products | Guides | Courses | Product Launch,1456128125,"['https://i.etsystatic.com/31285329/r/il/322a3c/4795825096/il_fullxfull.4795825096_5x4k.jpg', 'https://i.etsystatic.com/31285329/r/il/ab5716/4795789980/il_fullxfull.4795789980_dw6r.jpg', 'https://i.etsystatic.com/31285329/r/il/0c517c/4844095847/il_fullxfull.4844095847_6zab.jpg', 'https://i.etsystatic.com/31285329/r/il/3b959c/4845720551/il_fullxfull.4845720551_1dy6.jpg', 'https://i.etsystatic.com/31285329/r/il/c430d4/4795840396/il_fullxfull.4795840396_gddn.jpg', 'https://i.etsystatic.com/31285329/r/il/3b383a/4524521937/il_fullxfull.4524521937_14q2.jpg', 'https://i.etsystatic.com/31285329/r/il/6d11c9/4524521963/il_fullxfull.4524521963_2gvw.jpg']",Art & Collectibles < Prints < Digital Prints,theSocialtwoShop,4.9,181,8.00,USD,[]
https://www.etsy.com/listing/1225748479/crochet-bag-for-woman-and-girl-crossbody,"Crochet Bag For Woman And Girl, Crossbody Bag In Light Colour, Handmade Shoulder Bag, Elagant Handbag For Her, Best Selling Handmade Item",1225748479,"['https://i.etsystatic.com/13598240/r/il/11c1d2/3848610784/il_fullxfull.3848610784_pc4g.jpg', 'https://i.etsystatic.com/13598240/r/il/98d5ee/3896108445/il_fullxfull.3896108445_mxfa.jpg', 'https://i.etsystatic.com/13598240/r/il/d97f46/3235382874/il_fullxfull.3235382874_movo.jpg', 'https://i.etsystatic.com/13598240/r/il/d1a4e7/3283068263/il_fullxfull.3283068263_aghb.jpg', 'https://i.etsystatic.com/13598240/r/il/e246d1/3235382878/il_fullxfull.3235382878_qiw5.jpg', 'https://i.etsystatic.com/13598240/r/il/a54a80/3283068267/il_fullxfull.3283068267_r6ri.jpg', 'https://i.etsystatic.com/13598240/r/il/b43690/3303309524/il_fullxfull.3303309524_hijm.jpg', 'https://i.etsystatic.com/13598240/r/il/958465/3235470862/il_fullxfull.3235470862_m3rx.jpg', 'https://i.etsystatic.com/13598240/r/il/2862e5/3235471482/il_fullxfull.3235471482_3g3a.jpg']",Bags & Purses < Handbags < Shoulder Bags,LaverdureStudio,4.9,673,143.76,USD,[]
https://www.etsy.com/listing/621959852/wood-sign-quilt-block-sign-farmhouse,Wood Sign | Quilt Block Sign | Farmhouse Style | Rustic Home Decor | Mini Wood Signs | Best Selling Items,621959852,['https://i.etsystatic.com/5265326/r/il/d2aa39/1634711307/il_fullxfull.1634711307_1tn7.jpg'],Home & Living < Home Decor < Wall Decor < Wall Hangings < Signs,BlossomHillBoutique,4.6,553,27.00,USD,"[{'review_rating': 5, 'review_date_published': '2018-08-31', 'review_body': 'This barn quilt is so beautiful and looks amazing on my gallery wall! It’s exactly what I ordered and I’m extremely pleased with it. Thank you so much!', 'review_author': 'Jennie Nicholson'}, {'review_rating': 5, 'review_date_published': '2020-08-03', 'review_body': 'The barn quilt is the perfect addition to my quilt wall.', 'review_author': 'Lindsey'}, {'review_rating': 5, 'review_date_published': '2020-10-19', 'review_body': 'Cute little sign for one of my shelves.', 'review_author': 'Rachel Sochacki'}]"
https://www.etsy.com/listing/1505230003/trending-now-shell-pearl-choker-pink,Trending now shell pearl choker. Pink pearl necklace best selling items. Statement necklace shell pearl beads. Mother of pearl flower choker,1505230003,"['https://i.etsystatic.com/34532934/r/il/e23f2d/5208884478/il_fullxfull.5208884478_ib6x.jpg', 'https://i.etsystatic.com/34532934/r/il/4b4367/5008033106/il_fullxfull.5008033106_mzll.jpg', 'https://i.etsystatic.com/34532934/r/il/35f0e2/5056263673/il_fullxfull.5056263673_b9bl.jpg', 'https://i.etsystatic.com/34532934/r/il/41cdcf/5008033568/il_fullxfull.5008033568_in9z.jpg', 'https://i.etsystatic.com/34532934/r/il/a2797d/5008033796/il_fullxfull.5008033796_gn02.jpg', 'https://i.etsystatic.com/34532934/r/il/7e7b8c/5056264323/il_fullxfull.5056264323_mjrl.jpg']",Jewelry < Necklaces < Choker Necklaces,BijouArtStudioDesign,4.9,42,26.00,USD,[]
https://www.etsy.com/listing/494391590/dont-stop-motivational-artwall,"Don&#39;t Stop, Motivational Art,Wall Decor,Trending,Art Prints,Instant Download,Printable Art,Wall Art,Digital Prints,Best Selling Items",494391590,"['https://i.etsystatic.com/14253538/r/il/f2a25f/1433482537/il_fullxfull.1433482537_g6am.jpg', 'https://i.etsystatic.com/14253538/r/il/d8aa04/1386207350/il_fullxfull.1386207350_5z5b.jpg', 'https://i.etsystatic.com/14253538/r/il/ef6e08/1433482591/il_fullxfull.1433482591_adqc.jpg', 'https://i.etsystatic.com/14253538/r/il/0f942b/1386207400/il_fullxfull.1386207400_celn.jpg']",Art & Collectibles < Prints < Digital Prints,MorethanwordsDesign,4.7,274,1.99,USD,"[{'review_rating': 5, 'review_date_published': '2022-10-15', 'review_body': 'Perfect, thanks so very much!', 'review_author': 'Lucie'}]"
https://www.etsy.com/listing/281497910/best-selling-etsy-jewelry-best-selling,"Best Selling Etsy Jewelry, Best Selling Bracelet, Magazine Featured Best Seller, HappyGoLicky Jewelry Silk Wrap Bracelet, Best Selling Gifts",281497910,"['https://i.etsystatic.com/5288022/r/il/96b0c8/612553215/il_fullxfull.612553215_ms24.jpg', 'https://i.etsystatic.com/5288022/r/il/f4cd71/507318833/il_fullxfull.507318833_sd8p.jpg', 'https://i.etsystatic.com/5288022/r/il/8ba1d3/393809144/il_fullxfull.393809144_prh5.jpg', 'https://i.etsystatic.com/5288022/r/il/2c8674/612553873/il_fullxfull.612553873_gnqv.jpg', 'https://i.etsystatic.com/5288022/r/il/123e0d/1313102819/il_fullxfull.1313102819_dvt5.jpg', 'https://i.etsystatic.com/5288022/r/il/28c343/1739007821/il_fullxfull.1739007821_g1hp.jpg', 'https://i.etsystatic.com/5288022/r/il/9603bb/1691541624/il_fullxfull.1691541624_rhgx.jpg', 'https://i.etsystatic.com/5288022/r/il/90bacb/1739007993/il_fullxfull.1739007993_7wga.jpg', 'https://i.etsystatic.com/5288022/r/il/bd7bfb/1739008127/il_fullxfull.1739008127_5hq7.jpg', 'https://i.etsystatic.com/5288022/r/il/4f49c4/1691541746/il_fullxfull.1691541746_8g5o.jpg']",Jewelry < Bracelets < Woven & Braided Bracelets < Friendship Bracelets,HappyGoLicky,4.9,8139,58.00,USD,"[{'review_rating': 5, 'review_date_published': '2020-10-04', 'review_body': 'Everything is beautiful … as expected.  Thank you.', 'review_author': 'sparklelin'}, {'review_rating': 5, 'review_date_published': '2022-06-26', 'review_body': 'A beautiful graduation gift for my niece; she loved it!!!', 'review_author': 'tsmithers321'}]"
https://www.etsy.com/listing/1496424894/designer-snake-bracelet-adjustable,Designer Snake Bracelet - Adjustable Openable Bracelet - Rose Gold Plated Cubic Zircon Bangle - Minimalist Bracelet - Best Selling Gift Idea,1496424894,"['https://i.etsystatic.com/20673377/r/il/14cacb/5114029455/il_fullxfull.5114029455_ebey.jpg', 'https://i.etsystatic.com/20673377/r/il/32a57a/5114029493/il_fullxfull.5114029493_1irt.jpg', 'https://i.etsystatic.com/20673377/r/il/9da2ee/5065801216/il_fullxfull.5065801216_ncyg.jpg', 'https://i.etsystatic.com/20673377/r/il/a938ed/5065800880/il_fullxfull.5065800880_b9o7.jpg', 'https://i.etsystatic.com/20673377/r/il/6cc1b1/5114029613/il_fullxfull.5114029613_30fc.jpg']",Weddings < Jewelry < Bracelets,luckyjewelsart,4.8,3323,24.90,USD,[]
https://www.etsy.com/listing/1367832654/187-product-ideas-for-2023-small,"187 Product Ideas for 2023, Small Business Ideas, Best Selling Product Ideas, New Product Ideas 2023 Plan, Physical Product Ideas",1367832654,"['https://i.etsystatic.com/7456355/r/il/588373/5199615053/il_fullxfull.5199615053_47bd.jpg', 'https://i.etsystatic.com/7456355/r/il/69ab67/4535978681/il_fullxfull.4535978681_6swt.jpg', 'https://i.etsystatic.com/7456355/r/il/1a7026/4471128472/il_fullxfull.4471128472_kcmt.jpg', 'https://i.etsystatic.com/7456355/r/il/7313b3/4471127992/il_fullxfull.4471127992_fp9c.jpg']","Books, Movies & Music < Books < Guides & How Tos",AttentionGetting,4.9,5771,6.50,USD,"[{'review_rating': 5, 'review_date_published': '2023-02-05', 'review_body': 'Wonderful ideas I would have never thought about. Its a goal mine, Gail is an amazing individual that I can&#39;t wait to work with more. Thank you', 'review_author': 'Shantieal'}, {'review_rating': 5, 'review_date_published': '2023-01-31', 'review_body': 'So many great product ideas.  I can&#39;t wait to see how I grow with some new products.  Another great resource!', 'review_author': 'Shannon Archer'}, {'review_rating': 5, 'review_date_published': '2023-01-30', 'review_body': 'Very good product - I was looking for digital product ideas - will search the shop, my own fault for not looking properly - but very good ideas in this product. I have purchased others items from this shop and have been pleased with all of them.', 'review_author': 'Emma Bisschoff'}, {'review_rating': 5, 'review_date_published': '2023-06-06', 'review_body': 'Herzlichen Dank ... bin sehr zufrieden', 'review_author': 'AZURORA'}]"
https://www.etsy.com/listing/126188889/folded-book-art-unique-gift-for-book,Folded Book Art - Unique Gift For Book Lover - Home Decor - Book Sculpture - Library -  Best Selling - Your Choice of Words -,126188889,"['https://i.etsystatic.com/6711540/r/il/295b7c/437053449/il_fullxfull.437053449_e1dz.jpg', 'https://i.etsystatic.com/6711540/r/il/513ac0/437053477/il_fullxfull.437053477_q5yf.jpg', 'https://i.etsystatic.com/6711540/r/il/1f105f/437043700/il_fullxfull.437043700_c3lu.jpg']",Art & Collectibles < Sculpture,LucianaFrigerio,5.0,1744,120.00,USD,[]
https://www.etsy.com/listing/1536437960/1000-digital-product-ideas-sell-on-etsy,1000 Digital Product Ideas Sell on Etsy Best Selling Items 2023 Digital Products Best Seller Digital Top Sellers Passive Income Best Sellers,1536437960,"['https://i.etsystatic.com/45372588/r/il/ce076d/5215743488/il_fullxfull.5215743488_2gbc.jpg', 'https://i.etsystatic.com/45372588/r/il/491c61/5254071866/il_fullxfull.5254071866_8mk8.jpg', 'https://i.etsystatic.com/45372588/r/il/883b26/5302262821/il_fullxfull.5302262821_3irv.jpg', 'https://i.etsystatic.com/45372588/r/il/76a97c/5254071856/il_fullxfull.5254071856_pa99.jpg', 'https://i.etsystatic.com/45372588/r/il/196e08/5254071868/il_fullxfull.5254071868_cpii.jpg']","Books, Movies & Music < Books < Guides & How Tos",Helply,5.0,13,16.09,USD,[]
https://www.etsy.com/listing/1553763817/vintage-vegetables-food-notebook-118,Vintage Vegetables Food Notebook 118 Pages Best Selling Item Most Popular Item Trending Gifts Supplies Best Sellers Notebook Journal Rustic,1553763817,"['https://i.etsystatic.com/8952192/r/il/46af65/5229922096/il_fullxfull.5229922096_12nj.jpg', 'https://i.etsystatic.com/8952192/r/il/22be84/5278122311/il_fullxfull.5278122311_g2ur.jpg', 'https://i.etsystatic.com/8952192/r/il/0a46bb/5229926064/il_fullxfull.5229926064_gy2i.jpg', 'https://i.etsystatic.com/8952192/r/il/ca1691/5229931982/il_fullxfull.5229931982_t2lz.jpg', 'https://i.etsystatic.com/8952192/r/il/18fbe1/5278133527/il_fullxfull.5278133527_4wgn.jpg']","Books, Movies & Music < Books < Blank Books < Journals & Notebooks",RoseyJohnny,5.0,3980,12.82,USD,[]
https://www.etsy.com/listing/1552539065/digital-products-best-seller-discover,Digital Products Best Seller | Discover Over 200 Real Actionable Digital Product Ideas For Top Sellers + AI Bonus | Digital Products Hustle,1552539065,['https://i.etsystatic.com/45843102/r/il/d19bb6/5233113246/il_fullxfull.5233113246_kzpb.jpg'],"Books, Movies & Music < Books < Guides & How Tos",ArtiCraftAI,5.0,15,4.99,USD,[]
https://www.etsy.com/listing/1550643087/250-digital-product-ideas-sell-on-etsy,250 Digital Product Ideas Sell on Etsy Best Selling Items 2023 Digital Products Best Seller Digital Top Sellers Passive Income Best Sellers,1550643087,"['https://i.etsystatic.com/45372588/r/il/76d59d/5264038899/il_fullxfull.5264038899_t4sd.jpg', 'https://i.etsystatic.com/45372588/r/il/53c6ac/5254011678/il_fullxfull.5254011678_4ndg.jpg', 'https://i.etsystatic.com/45372588/r/il/b61c27/5302203367/il_fullxfull.5302203367_fszj.jpg', 'https://i.etsystatic.com/45372588/r/il/53422a/5302203291/il_fullxfull.5302203291_2bhc.jpg', 'https://i.etsystatic.com/45372588/r/il/16ddcb/5302203287/il_fullxfull.5302203287_1s56.jpg']","Books, Movies & Music < Books < Guides & How Tos",Helply,5.0,13,5.59,USD,[]
https://www.etsy.com/listing/1258278702/top-500-selling-items-in-canada-canadian,Top  500 Selling items in Canada -Canadian selling shops on Etsy - Top selling items Canada,1258278702,['https://i.etsystatic.com/19583842/r/il/330615/4028830408/il_fullxfull.4028830408_g454.jpg'],Craft Supplies & Tools < Patterns & How To < Craft Machine Files < Cutting Machine Files,KawaiiMonk,4.9,3066,6.57,USD,"[{'review_rating': 5, 'review_date_published': '2022-09-21', 'review_body': 'Le produit correspond à la description.', 'review_author': 'Stephanie'}, {'review_rating': 1, 'review_date_published': '2023-03-25', 'review_body': '', 'review_author': 'Megan Frankard'}]"
